START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.10.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: EL2A
CLUB: 2/8 WEY VALLEY AMATEUR RADIO GROUP  4/8 ARIZONA OUTLAWS CONTEST CLUB
QSO:  3560 CW 2012-11-25 0413 EL2A          599 35     F4DNW         599 14     0
QSO:  7055 CW 2012-11-25 0413 EL2A          599 35     9A3GI         599 15     0
QSO:  7055 CW 2012-11-25 0414 EL2A          599 35     OP4K          599 14     0
QSO:  7055 CW 2012-11-25 0414 EL2A          599 35     N7DR          599 04     0
QSO:  3560 CW 2012-11-25 0415 EL2A          599 35     KG0AQ         599 04     0
QSO:  7055 CW 2012-11-25 0415 EL2A          599 35     DL8SCG        599 14     0
QSO:  1833 CW 2012-11-25 0415 EL2A          599 35     K3OO          599 05     0
QSO:  7055 CW 2012-11-25 0415 EL2A          599 35     W0VDX         599 04     0
QSO:  3560 CW 2012-11-25 0415 EL2A          599 35     UA5B          599 16     0
QSO:  7055 CW 2012-11-25 0415 EL2A          599 35     UT5EO         599 16     0
QSO:  3560 CW 2012-11-25 0416 EL2A          599 35     N9LB          599 04     0
QSO:  7055 CW 2012-11-25 0416 EL2A          599 35     WY1U          599 05     0
QSO:  7055 CW 2012-11-25 0416 EL2A          599 35     HG1DX         599 15     0
QSO:  3560 CW 2012-11-25 0416 EL2A          599 35     WD4LBR        599 05     0
QSO:  7055 CW 2012-11-25 0416 EL2A          599 35     NW3H          599 05     0
QSO:  7055 CW 2012-11-25 0417 EL2A          599 35     W3IUU         599 05     0
QSO:  3560 CW 2012-11-25 0418 EL2A          599 35     K7IA          599 04     0
QSO:  7055 CW 2012-11-25 0418 EL2A          599 35     F8EZE         599 14     0
QSO:  7055 CW 2012-11-25 0418 EL2A          599 35     OT1A          599 14     0
QSO:  3560 CW 2012-11-25 0419 EL2A          599 35     K5FNQ         599 04     0
QSO:  7055 CW 2012-11-25 0419 EL2A          599 35     N4PD          599 05     0
QSO:  1833 CW 2012-11-25 0419 EL2A          599 35     W6XI          599 03     0
QSO:  7055 CW 2012-11-25 0420 EL2A          599 35     KU8T          599 04     0
QSO:  3560 CW 2012-11-25 0420 EL2A          599 35     N9TK          599 04     0
QSO:  1833 CW 2012-11-25 0420 EL2A          599 35     TM4Q          599 14     0
QSO:  7000 CW 2012-11-25 0421 EL2A          599 35     W1KM          599 05     0
QSO:  3560 CW 2012-11-25 0421 EL2A          599 35     KC0FU         599 04     0
QSO:  7000 CW 2012-11-25 0421 EL2A          599 35     W6SX          599 03     0
QSO:  3560 CW 2012-11-25 0422 EL2A          599 35     NM5M          599 04     0
QSO:  7000 CW 2012-11-25 0422 EL2A          599 35     NU7J          599 03     0
QSO:  3560 CW 2012-11-25 0422 EL2A          599 35     W6XB          599 03     0
QSO:  1833 CW 2012-11-25 0422 EL2A          599 35     EI0W          599 14     0
QSO:  7000 CW 2012-11-25 0422 EL2A          599 35     S59ABC        599 15     0
QSO:  1833 CW 2012-11-25 0423 EL2A          599 35     EI2JD         599 14     0
QSO:  1833 CW 2012-11-25 0423 EL2A          599 35     N9NC          599 05     0
QSO:  3560 CW 2012-11-25 0424 EL2A          599 35     K1RU          599 05     0
QSO:  7000 CW 2012-11-25 0424 EL2A          599 35     N4NM          599 04     0
QSO:  7000 CW 2012-11-25 0424 EL2A          599 35     F3OA          599 14     0
QSO:  3560 CW 2012-11-25 0424 EL2A          599 35     KF2DT         599 05     0
QSO:  1833 CW 2012-11-25 0424 EL2A          599 35     EI9E          599 14     0
QSO:  7000 CW 2012-11-25 0424 EL2A          599 35     K7OM          599 05     0
QSO:  7000 CW 2012-11-25 0425 EL2A          599 35     VC2T          599 05     0
QSO:  3560 CW 2012-11-25 0425 EL2A          599 35     WC5N          599 04     0
QSO:  7000 CW 2012-11-25 0425 EL2A          599 35     W4JAM         599 05     0
QSO:  7000 CW 2012-11-25 0426 EL2A          599 35     WB4MNK        599 05     0
QSO:  3560 CW 2012-11-25 0426 EL2A          599 35     N6AA          599 03     0
QSO:  1833 CW 2012-11-25 0427 EL2A          599 35     NX4D          599 05     0
QSO:  3560 CW 2012-11-25 0427 EL2A          599 35     N1YX          599 05     0
QSO:  7000 CW 2012-11-25 0427 EL2A          599 35     W3WKP         599 05     0
QSO:  7000 CW 2012-11-25 0427 EL2A          599 35     KN7K          599 03     0
QSO:  1833 CW 2012-11-25 0428 EL2A          599 35     K6XX          599 03     0
QSO:  3560 CW 2012-11-25 0428 EL2A          599 35     W1SRD         599 03     0
QSO:  7000 CW 2012-11-25 0428 EL2A          599 35     UY2MQ         599 16     0
QSO:  7000 CW 2012-11-25 0428 EL2A          599 35     WB4PPW        599 05     0
QSO:  3560 CW 2012-11-25 0428 EL2A          599 35     K5KG          599 05     0
QSO:  7000 CW 2012-11-25 0428 EL2A          599 35     NA0N          599 04     0
QSO:  3560 CW 2012-11-25 0429 EL2A          599 35     N1GN          599 05     0
QSO:  7000 CW 2012-11-25 0429 EL2A          599 35     W5KI          599 04     0
QSO:  3560 CW 2012-11-25 0429 EL2A          599 35     WX9U          599 04     0
QSO:  7000 CW 2012-11-25 0429 EL2A          599 35     VE3BR         599 04     0
QSO:  3560 CW 2012-11-25 0429 EL2A          599 35     N4LV          599 05     0
QSO:  7000 CW 2012-11-25 0430 EL2A          599 35     W9EWZ         599 04     0
QSO:  3560 CW 2012-11-25 0430 EL2A          599 35     K9UW          599 04     0
QSO:  7000 CW 2012-11-25 0431 EL2A          599 35     N9OK          599 04     0
QSO:  3560 CW 2012-11-25 0431 EL2A          599 35     K0BX          599 04     0
QSO:  3560 CW 2012-11-25 0432 EL2A          599 35     VE3ARF        599 04     0
QSO:  7000 CW 2012-11-25 0432 EL2A          599 35     XE1RCQ        599 06     0
QSO:  7000 CW 2012-11-25 0432 EL2A          599 35     W6AAN         599 05     0
QSO:  3560 CW 2012-11-25 0432 EL2A          599 35     W0VX          599 04     0
QSO:  7000 CW 2012-11-25 0433 EL2A          599 35     K7UT          599 03     0
QSO:  7000 CW 2012-11-25 0433 EL2A          599 35     K0PX          599 04     0
QSO:  3560 CW 2012-11-25 0434 EL2A          599 35     ND9M          599 04     0
QSO:  7000 CW 2012-11-25 0434 EL2A          599 35     W7LNG         599 03     0
QSO:  7000 CW 2012-11-25 0435 EL2A          599 35     AY8A          599 13     0
QSO:  3560 CW 2012-11-25 0435 EL2A          599 35     W9GG          599 04     0
QSO:  7000 CW 2012-11-25 0435 EL2A          599 35     K4AGT         599 04     0
QSO:  3560 CW 2012-11-25 0435 EL2A          599 35     K0ARS         599 04     0
QSO:  7000 CW 2012-11-25 0435 EL2A          599 35     SE0X          599 14     0
QSO:  7000 CW 2012-11-25 0436 EL2A          599 35     W2SA          599 05     0
QSO:  3560 CW 2012-11-25 0436 EL2A          599 35     SQ8J          599 15     0
QSO:  7000 CW 2012-11-25 0437 EL2A          599 35     K7XZ          599 03     0
QSO:  7000 CW 2012-11-25 0438 EL2A          599 35     LU8ADX        599 13     0
QSO:  1833 CW 2012-11-25 0438 EL2A          599 35     OH1LQ         599 15     0
QSO:  7000 CW 2012-11-25 0438 EL2A          599 35     K6AAB         599 03     0
QSO:  7000 CW 2012-11-25 0439 EL2A          599 35     NB1N          599 05     0
QSO:  7000 CW 2012-11-25 0439 EL2A          599 35     R9FT          599 17     0
QSO:  7000 CW 2012-11-25 0440 EL2A          599 35     KB1CL         599 05     0
QSO:  7000 CW 2012-11-25 0440 EL2A          599 35     IB1A          599 15     0
QSO:  7000 CW 2012-11-25 0441 EL2A          599 35     N2LVG         599 05     0
QSO:  7000 CW 2012-11-25 0442 EL2A          599 35     DM5JBN        599 14     0
QSO:  7000 CW 2012-11-25 0443 EL2A          599 35     WX6W          599 03     0
QSO:  7000 CW 2012-11-25 0443 EL2A          599 35     W9JUV         599 04     0
QSO:  3560 CW 2012-11-25 0443 EL2A          599 35     NI5G          599 04     0
QSO:  3560 CW 2012-11-25 0444 EL2A          599 35     W5KI          599 04     0
QSO:  3560 CW 2012-11-25 0445 EL2A          599 35     UA3RE         599 16     0
QSO:  7000 CW 2012-11-25 0445 EL2A          599 35     K1WGM         599 05     0
QSO:  7000 CW 2012-11-25 0445 EL2A          599 35     K4HQK         599 05     0
QSO:  3560 CW 2012-11-25 0445 EL2A          599 35     UR5FEL        599 16     0
QSO:  7000 CW 2012-11-25 0445 EL2A          599 35     8P9DF         599 08     0
QSO:  7000 CW 2012-11-25 0446 EL2A          599 35     K8YM          599 04     0
QSO:  3560 CW 2012-11-25 0446 EL2A          599 35     OH6DX         599 15     0
QSO:  3560 CW 2012-11-25 0447 EL2A          599 35     AI2N          599 05     0
QSO:  3560 CW 2012-11-25 0447 EL2A          599 35     UT9FJ         599 16     0
QSO:  7000 CW 2012-11-25 0448 EL2A          599 35     W7PU          599 03     0
QSO:  3560 CW 2012-11-25 0448 EL2A          599 35     HB9BAT        599 14     0
QSO:  7000 CW 2012-11-25 0448 EL2A          599 35     W4SYY         599 04     0
QSO:  7000 CW 2012-11-25 0449 EL2A          599 35     N9UM          599 04     0
QSO:  7000 CW 2012-11-25 0449 EL2A          599 35     DL1DVE        599 14     0
QSO:  3560 CW 2012-11-25 0449 EL2A          599 35     ER0FEO        599 16     0
QSO:  7000 CW 2012-11-25 0450 EL2A          599 35     N9CIQ         599 04     0
QSO:  7000 CW 2012-11-25 0450 EL2A          599 35     CO8DM         599 08     0
QSO:  7000 CW 2012-11-25 0451 EL2A          599 35     KX6X          599 03     0
QSO:  7000 CW 2012-11-25 0451 EL2A          599 35     WF7T          599 04     0
QSO:  1833 CW 2012-11-25 0452 EL2A          599 35     N4IS          599 05     0
QSO:  7000 CW 2012-11-25 0452 EL2A          599 35     K9EJ          599 04     0
QSO:  7000 CW 2012-11-25 0453 EL2A          599 35     K0TG          599 04     0
QSO:  7000 CW 2012-11-25 0453 EL2A          599 35     IK1RQQ        599 15     0
QSO:  3560 CW 2012-11-25 0453 EL2A          599 35     RW3PZ         599 16     0
QSO:  3560 CW 2012-11-25 0454 EL2A          599 35     W9WI          599 04     0
QSO:  7000 CW 2012-11-25 0454 EL2A          599 35     HA4YF         599 15     0
QSO:  7000 CW 2012-11-25 0454 EL2A          599 35     OK2PTS        599 15     0
QSO:  7000 CW 2012-11-25 0454 EL2A          599 35     WA2AAW        599 05     0
QSO:  3560 CW 2012-11-25 0454 EL2A          599 35     OK2BMU        599 15     0
QSO:  3560 CW 2012-11-25 0455 EL2A          599 35     K3IPK         599 05     0
QSO:  7000 CW 2012-11-25 0455 EL2A          599 35     YO4RDW        599 20     0
QSO:  3560 CW 2012-11-25 0455 EL2A          599 35     K3PP          599 05     0
QSO:  7000 CW 2012-11-25 0455 EL2A          599 35     WB4FDT        599 05     0
QSO:  7000 CW 2012-11-25 0456 EL2A          599 35     DL7URH        599 14     0
QSO:  7000 CW 2012-11-25 0456 EL2A          599 35     WA6TLA        599 03     0
QSO:  7000 CW 2012-11-25 0457 EL2A          599 35     SJ4F          599 14     0
QSO:  3560 CW 2012-11-25 0457 EL2A          599 35     KJ6MBW        599 03     0
QSO:  3560 CW 2012-11-25 0458 EL2A          599 35     UR7ZO         599 16     0
QSO:  7000 CW 2012-11-25 0458 EL2A          599 35     AD9H          599 04     0
QSO:  7000 CW 2012-11-25 0458 EL2A          599 35     K2XE          599 05     0
QSO:  7000 CW 2012-11-25 0458 EL2A          599 35     DH0GHU        599 14     0
QSO:  7000 CW 2012-11-25 0459 EL2A          599 35     K6CEO         599 03     0
QSO:  1833 CW 2012-11-25 0459 EL2A          599 35     UR5AKU        599 16     0
QSO:  7000 CW 2012-11-25 0459 EL2A          599 35     RK3FY         599 16     0
QSO:  7000 CW 2012-11-25 0500 EL2A          599 35     N0UJT         599 04     0
QSO:  1833 CW 2012-11-25 0501 EL2A          599 35     SV8JE         599 20     0
QSO:  3560 CW 2012-11-25 0502 EL2A          599 35     KF2O          599 05     0
QSO:  7000 CW 2012-11-25 0502 EL2A          599 35     N8AHH         599 04     0
QSO:  7000 CW 2012-11-25 0502 EL2A          599 35     RN6A          599 16     0
QSO:  3560 CW 2012-11-25 0502 EL2A          599 35     W1QK          599 05     0
QSO:  7000 CW 2012-11-25 0502 EL2A          599 35     YO4BEW        599 20     0
QSO:  3560 CW 2012-11-25 0502 EL2A          599 35     N9NS          599 04     0
QSO:  3560 CW 2012-11-25 0504 EL2A          599 35     HA6NL         599 15     0
QSO:  7000 CW 2012-11-25 0504 EL2A          599 35     W4TUN         599 05     0
QSO:  7000 CW 2012-11-25 0504 EL2A          599 35     KJ6HZ         599 03     0
QSO:  7000 CW 2012-11-25 0504 EL2A          599 35     NC6K          599 03     0
QSO:  7000 CW 2012-11-25 0505 EL2A          599 35     AF8C          599 04     0
QSO:  3560 CW 2012-11-25 0505 EL2A          599 35     OK1RDM        599 15     0
QSO:  7000 CW 2012-11-25 0505 EL2A          599 35     AA6PW         599 03     0
QSO:  7000 CW 2012-11-25 0505 EL2A          599 35     W4NZ          599 04     0
QSO:  3560 CW 2012-11-25 0505 EL2A          599 35     K5AUP         599 05     0
QSO:  1833 CW 2012-11-25 0505 EL2A          599 35     SV2AVP        599 20     0
QSO:  7000 CW 2012-11-25 0505 EL2A          599 35     N9SW          599 04     0
QSO:  7000 CW 2012-11-25 0506 EL2A          599 35     AA6PW         599 03     0
QSO:  3560 CW 2012-11-25 0507 EL2A          599 35     DL5ZB         599 14     0
QSO:  7055 CW 2012-11-25 0508 EL2A          599 35     SM4CAN        599 14     0
QSO:  3560 CW 2012-11-25 0508 EL2A          599 35     LZ9W          599 20     0
QSO:  3560 CW 2012-11-25 0508 EL2A          599 35     N9HS          599 04     0
QSO:  3560 CW 2012-11-25 0509 EL2A          599 35     OM3MB         599 15     0
QSO:  3560 CW 2012-11-25 0509 EL2A          599 35     RZ3QZ         599 16     0
QSO:  7055 CW 2012-11-25 0510 EL2A          599 35     RN6A          599 16     0
QSO:  3560 CW 2012-11-25 0510 EL2A          599 35     K7LFY         599 03     0
QSO:  1833 CW 2012-11-25 0511 EL2A          599 35     N7GP          599 03     0
QSO:  3560 CW 2012-11-25 0511 EL2A          599 35     OK1DEP        599 15     0
QSO:  3560 CW 2012-11-25 0512 EL2A          599 35     K7SCX         599 04     0
QSO:  7055 CW 2012-11-25 0512 EL2A          599 35     9A5K          599 15     0
QSO:  3560 CW 2012-11-25 0512 EL2A          599 35     N5QQ          599 04     0
QSO:  3560 CW 2012-11-25 0513 EL2A          599 35     UT7E          599 16     0
QSO:  7055 CW 2012-11-25 0513 EL2A          599 35     W4QK          599 05     0
QSO:  3560 CW 2012-11-25 0513 EL2A          599 35     W6RFF         599 03     0
QSO:  7055 CW 2012-11-25 0514 EL2A          599 35     WA1N          599 05     0
QSO:  7055 CW 2012-11-25 0514 EL2A          599 35     W9FPZ         599 04     0
QSO:  7055 CW 2012-11-25 0514 EL2A          599 35     K1ZZI         599 05     0
QSO:  3560 CW 2012-11-25 0515 EL2A          599 35     OK1AD         599 15     0
QSO:  7055 CW 2012-11-25 0515 EL2A          599 35     W2OO          599 04     0
QSO:  7055 CW 2012-11-25 0515 EL2A          599 35     NR9A          599 04     0
QSO:  3560 CW 2012-11-25 0515 EL2A          599 35     UT5EL         599 16     0
QSO:  7000 CW 2012-11-25 0515 EL2A          599 35     PY9MM         599 11     0
QSO:  3560 CW 2012-11-25 0515 EL2A          599 35     W2CCC         599 05     0
QSO:  7000 CW 2012-11-25 0516 EL2A          599 35     RM4R          599 16     0
QSO:  1833 CW 2012-11-25 0516 EL2A          599 35     W1SRD         599 03     0
QSO:  7000 CW 2012-11-25 0516 EL2A          599 35     NN4K          599 05     0
QSO:  3560 CW 2012-11-25 0516 EL2A          599 35     N8WL          599 04     0
QSO:  7000 CW 2012-11-25 0516 EL2A          599 35     ON4ACW        599 14     0
QSO:  3560 CW 2012-11-25 0517 EL2A          599 35     N7YQ          599 03     0
QSO:  7000 CW 2012-11-25 0517 EL2A          599 35     K9BWI         599 04     0
QSO:  7000 CW 2012-11-25 0517 EL2A          599 35     N7KO          599 03     0
QSO:  3560 CW 2012-11-25 0517 EL2A          599 35     N7KL          599 04     0
QSO:  7000 CW 2012-11-25 0517 EL2A          599 35     K8FL          599 04     0
QSO:  7000 CW 2012-11-25 0518 EL2A          599 35     K4EDI         599 04     0
QSO:  3560 CW 2012-11-25 0518 EL2A          599 35     K2PO          599 03     0
QSO:  7000 CW 2012-11-25 0518 EL2A          599 35     W6KC          599 03     0
QSO:  3560 CW 2012-11-25 0518 EL2A          599 35     K7RL          599 03     0
QSO:  7000 CW 2012-11-25 0518 EL2A          599 35     K7TD          599 04     0
QSO:  1833 CW 2012-11-25 0519 EL2A          599 35     EW8DJ         599 16     0
QSO:  3560 CW 2012-11-25 0519 EL2A          599 35     VP2MMM        599 08     0
QSO:  7000 CW 2012-11-25 0519 EL2A          599 35     DL5MX         599 14     0
QSO:  7000 CW 2012-11-25 0519 EL2A          599 35     OL1C          599 15     0
QSO:  7000 CW 2012-11-25 0520 EL2A          599 35     RW3ZC         599 16     0
QSO:  3560 CW 2012-11-25 0520 EL2A          599 35     OM4AY         599 15     0
QSO:  7000 CW 2012-11-25 0520 EL2A          599 35     K8RBW         599 04     0
QSO:  7000 CW 2012-11-25 0520 EL2A          599 35     RZ4FWW        599 16     0
QSO:  3560 CW 2012-11-25 0521 EL2A          599 35     KE8M          599 04     0
QSO:  7000 CW 2012-11-25 0521 EL2A          599 35     F4BKV         599 14     0
QSO:  3560 CW 2012-11-25 0521 EL2A          599 35     WB9DLC        599 04     0
QSO:  7000 CW 2012-11-25 0522 EL2A          599 35     I3VJW         599 15     0
QSO:  3560 CW 2012-11-25 0522 EL2A          599 35     OK2RU         599 15     0
QSO:  7000 CW 2012-11-25 0522 EL2A          599 35     EI9KC         599 14     0
QSO:  7000 CW 2012-11-25 0522 EL2A          599 35     KN4QD         599 05     0
QSO:  3560 CW 2012-11-25 0522 EL2A          599 35     HB9BLQ        599 14     0
QSO:  7000 CW 2012-11-25 0523 EL2A          599 35     OH2CIL        599 15     0
QSO:  7000 CW 2012-11-25 0523 EL2A          599 35     WB5STU        599 04     0
QSO:  3560 CW 2012-11-25 0524 EL2A          599 35     M0BSV         599 14     0
QSO:  3560 CW 2012-11-25 0524 EL2A          599 35     K7SV          599 05     0
QSO:  7000 CW 2012-11-25 0524 EL2A          599 35     KB8VAO        599 04     0
QSO:  3560 CW 2012-11-25 0525 EL2A          599 35     KB3WD         599 05     0
QSO:  7000 CW 2012-11-25 0525 EL2A          599 35     N9SDT         599 04     0
QSO:  7000 CW 2012-11-25 0525 EL2A          599 35     N9ADG         599 03     0
QSO:  3560 CW 2012-11-25 0525 EL2A          599 35     SP2QG         599 15     0
QSO:  7000 CW 2012-11-25 0525 EL2A          599 35     W3HDH         599 04     0
QSO:  7000 CW 2012-11-25 0526 EL2A          599 35     DJ8KZ         599 14     0
QSO:  3560 CW 2012-11-25 0526 EL2A          599 35     KA1O          599 05     0
QSO:  1833 CW 2012-11-25 0526 EL2A          599 35     K5ZD          599 05     0
QSO:  7000 CW 2012-11-25 0526 EL2A          599 35     DL7UKA        599 14     0
QSO:  7000 CW 2012-11-25 0526 EL2A          599 35     NS8Q          599 04     0
QSO:  7000 CW 2012-11-25 0527 EL2A          599 35     WB4ROA        599 05     0
QSO:  7000 CW 2012-11-25 0527 EL2A          599 35     KH2D          599 05     0
QSO:  3560 CW 2012-11-25 0528 EL2A          599 35     VE7SV         599 03     0
QSO:  3560 CW 2012-11-25 0529 EL2A          599 35     KP2MM         599 08     0
QSO:  3560 CW 2012-11-25 0529 EL2A          599 35     N9RV          599 04     0
QSO:  3560 CW 2012-11-25 0530 EL2A          599 35     N6XI          599 03     0
QSO:  3560 CW 2012-11-25 0531 EL2A          599 35     HA1ZH         599 15     0
QSO:  3560 CW 2012-11-25 0531 EL2A          599 35     W9ZV          599 04     0
QSO:  3560 CW 2012-11-25 0532 EL2A          599 35     KE2WY         599 05     0
QSO:  3560 CW 2012-11-25 0532 EL2A          599 35     K5RX          599 04     0
QSO:  7000 CW 2012-11-25 0533 EL2A          599 35     WA3KVN        599 05     0
QSO:  3560 CW 2012-11-25 0533 EL2A          599 35     OE8SPW        599 15     0
QSO:  7000 CW 2012-11-25 0533 EL2A          599 35     EA3DU         599 14     0
QSO:  3560 CW 2012-11-25 0533 EL2A          599 35     F5VHY         599 14     0
QSO:  7000 CW 2012-11-25 0533 EL2A          599 35     W0TU          599 04     0
QSO:  7000 CW 2012-11-25 0533 EL2A          599 35     W9TTT         599 04     0
QSO:  3560 CW 2012-11-25 0534 EL2A          599 35     RW3XZ         599 16     0
QSO:  7000 CW 2012-11-25 0534 EL2A          599 35     DL5YM         599 14     0
QSO:  7000 CW 2012-11-25 0534 EL2A          599 35     DL1HBT        599 14     0
QSO:  3560 CW 2012-11-25 0534 EL2A          599 35     DK5HZ         599 14     0
QSO:  3560 CW 2012-11-25 0535 EL2A          599 35     W2BC          599 05     0
QSO:  3560 CW 2012-11-25 0535 EL2A          599 35     S51MF         599 15     0
QSO:  7000 CW 2012-11-25 0536 EL2A          599 35     W6KNB         599 03     0
QSO:  3560 CW 2012-11-25 0536 EL2A          599 35     K6RIM         599 03     0
QSO: 14052 CW 2012-11-25 0536 EL2A          599 35     PV8DX         599 11     0
QSO:  3560 CW 2012-11-25 0536 EL2A          599 35     SP8HXN        599 15     0
QSO:  7000 CW 2012-11-25 0536 EL2A          599 35     W0SZ          599 04     0
QSO:  3560 CW 2012-11-25 0537 EL2A          599 35     K7LJ          599 03     0
QSO:  3560 CW 2012-11-25 0538 EL2A          599 35     DK8FS         599 14     0
QSO:  1833 CW 2012-11-25 0538 EL2A          599 35     S59Z          599 15     0
QSO:  3560 CW 2012-11-25 0538 EL2A          599 35     F6KOP         599 14     0
QSO:  7000 CW 2012-11-25 0538 EL2A          599 35     VE2EZD        599 05     0
QSO:  7000 CW 2012-11-25 0538 EL2A          599 35     K5ML          599 03     0
QSO:  7000 CW 2012-11-25 0539 EL2A          599 35     W9WI          599 04     0
QSO:  3560 CW 2012-11-25 0539 EL2A          599 35     N6XG          599 03     0
QSO:  3560 CW 2012-11-25 0540 EL2A          599 35     K6XX          599 03     0
QSO:  7000 CW 2012-11-25 0540 EL2A          599 35     NM1W          599 05     0
QSO:  3560 CW 2012-11-25 0542 EL2A          599 35     UW0K          599 16     0
QSO:  7000 CW 2012-11-25 0543 EL2A          599 35     EA4MZ         599 14     0
QSO:  3560 CW 2012-11-25 0543 EL2A          599 35     HA8BT         599 15     0
QSO:  7000 CW 2012-11-25 0543 EL2A          599 35     WC3O          599 05     0
QSO:  3560 CW 2012-11-25 0544 EL2A          599 35     OK1FAK        599 15     0
QSO:  7000 CW 2012-11-25 0544 EL2A          599 35     NA7RH         599 03     0
QSO:  3560 CW 2012-11-25 0545 EL2A          599 35     OH2ZZ         599 15     0
QSO:  7000 CW 2012-11-25 0545 EL2A          599 35     ON7VD         599 14     0
QSO:  3560 CW 2012-11-25 0546 EL2A          599 35     VE6RST        599 04     0
QSO:  1833 CW 2012-11-25 0546 EL2A          599 35     HB9BLQ        599 14     0
QSO:  3560 CW 2012-11-25 0546 EL2A          599 35     WB8BPU        599 05     0
QSO:  3560 CW 2012-11-25 0547 EL2A          599 35     K7JH          599 03     0
QSO:  7000 CW 2012-11-25 0547 EL2A          599 35     KG5U          599 04     0
QSO:  7000 CW 2012-11-25 0547 EL2A          599 35     W9RE          599 04     0
QSO:  3560 CW 2012-11-25 0547 EL2A          599 35     W9RN          599 04     0
QSO:  7000 CW 2012-11-25 0547 EL2A          599 35     N2PC          599 05     0
QSO: 14036 CW 2012-11-25 0547 EL2A          599 35     VK8GM         599 29     0
QSO:  7000 CW 2012-11-25 0548 EL2A          599 35     HB9FBU        599 14     0
QSO:  7000 CW 2012-11-25 0548 EL2A          599 35     LY2NY         599 15     0
QSO:  3560 CW 2012-11-25 0548 EL2A          599 35     F5PAC         599 14     0
QSO:  7000 CW 2012-11-25 0548 EL2A          599 35     LA9TJA        599 14     0
QSO:  3560 CW 2012-11-25 0549 EL2A          599 35     LY4T          599 15     0
QSO:  7000 CW 2012-11-25 0549 EL2A          599 35     WA4PHC        599 05     0
QSO:  3560 CW 2012-11-25 0550 EL2A          599 35     UI2K          599 15     0
QSO:  3560 CW 2012-11-25 0551 EL2A          599 35     DJ5AN         599 14     0
QSO:  3560 CW 2012-11-25 0551 EL2A          599 35     F5LQ          599 14     0
QSO:  3560 CW 2012-11-25 0552 EL2A          599 35     EF8U          599 33     0
QSO:  7000 CW 2012-11-25 0552 EL2A          599 35     UU5J          599 16     0
QSO:  3560 CW 2012-11-25 0552 EL2A          599 35     OK2KR         599 15     0
QSO:  3560 CW 2012-11-25 0553 EL2A          599 35     F5IDJ         599 14     0
QSO:  3560 CW 2012-11-25 0553 EL2A          599 35     P40F          599 09     0
QSO:  3560 CW 2012-11-25 0553 EL2A          599 35     K8CX          599 04     0
QSO:  3560 CW 2012-11-25 0554 EL2A          599 35     W5ZG          599 04     0
QSO:  7000 CW 2012-11-25 0554 EL2A          599 35     K7JQ          599 03     0
QSO:  7000 CW 2012-11-25 0554 EL2A          599 35     9A3KS         599 15     0
QSO:  3560 CW 2012-11-25 0555 EL2A          599 35     9A5K          599 15     0
QSO:  7000 CW 2012-11-25 0555 EL2A          599 35     WA6URY        599 03     0
QSO:  3560 CW 2012-11-25 0555 EL2A          599 35     DJ6OZ         599 14     0
QSO:  7000 CW 2012-11-25 0556 EL2A          599 35     K6UW          599 03     0
QSO:  7000 CW 2012-11-25 0556 EL2A          599 35     K8LY          599 04     0
QSO:  3560 CW 2012-11-25 0556 EL2A          599 35     W6HGF         599 05     0
QSO:  3560 CW 2012-11-25 0557 EL2A          599 35     YL2TW         599 15     0
QSO:  7000 CW 2012-11-25 0557 EL2A          599 35     DF5ZV         599 14     0
QSO:  3560 CW 2012-11-25 0557 EL2A          599 35     DH8VV         599 14     0
QSO:  7000 CW 2012-11-25 0558 EL2A          599 35     WX9U          599 04     0
QSO:  3560 CW 2012-11-25 0558 EL2A          599 35     PA3CSG        599 14     0
QSO:  7000 CW 2012-11-25 0558 EL2A          599 35     OH5JJL        599 15     0
QSO:  3560 CW 2012-11-25 0558 EL2A          599 35     SM5ENX        599 14     0
QSO:  3560 CW 2012-11-25 0559 EL2A          599 35     WA1T          599 05     0
QSO:  7000 CW 2012-11-25 0559 EL2A          599 35     K7UOT         599 03     0
QSO: 14036 CW 2012-11-25 0559 EL2A          599 35     KB5GT         599 04     0
QSO:  3560 CW 2012-11-25 0559 EL2A          599 35     K2ZR          599 05     0
QSO:  7000 CW 2012-11-25 0600 EL2A          599 35     RA1AL         599 16     0
QSO:  3560 CW 2012-11-25 0600 EL2A          599 35     SM5Q          599 14     0
QSO:  3560 CW 2012-11-25 0600 EL2A          599 35     ES4MM         599 15     0
QSO:  1833 CW 2012-11-25 0601 EL2A          599 35     DK1FT         599 14     0
QSO:  3560 CW 2012-11-25 0601 EL2A          599 35     DL1AUZ        599 14     0
QSO:  7000 CW 2012-11-25 0601 EL2A          599 35     K0RGR         599 04     0
QSO:  3560 CW 2012-11-25 0602 EL2A          599 35     OK1DNJ        599 15     0
QSO:  3560 CW 2012-11-25 0602 EL2A          599 35     DL5YM         599 14     0
QSO:  7000 CW 2012-11-25 0602 EL2A          599 35     NP4Z          599 08     0
QSO:  3560 CW 2012-11-25 0603 EL2A          599 35     AA6VB         599 03     0
QSO:  3560 CW 2012-11-25 0604 EL2A          599 35     K7TD          599 04     0
QSO:  3560 CW 2012-11-25 0604 EL2A          599 35     WB8TLI        599 04     0
QSO:  7000 CW 2012-11-25 0605 EL2A          599 35     W8FN          599 04     0
